0,792
1,626
2,77
3,385
4,545
5,33
6,354
7,1588
8,91
9,23
10,8
11,9
12,361
13,43
14,741
15,3375
16,548
17,343
18,44
19,72
20,36
21,5
22,50
23,86
24,295
25,131
26,12
27,35
28,1324
29,79
30,2528
31,2984
32,51
33,28
34,6
35,29
36,29
37,1
38,17
39,63
40,4
41,2
42,1
43,0
44,10
45,2
46,10
47,62
48,317
49,60
50,27
51,25
52,44
53,2
54,52
55,55
56,590
57,32
58,15
59,37
60,3337
61,42
62,1706
63,992
64,421
65,43
66,27
67,46
68,294
69,4
70,62
71,72
72,32
73,3
74,1
75,1
76,63
77,3
78,34
79,43
80,31
81,6
82,1
83,3
84,7
85,0
86,6
87,1
88,51
89,1
90,5
91,3
92,69
93,3
94,36
95,41
96,313
97,57
98,27
99,46
100,55
101,5
102,22
103,61
104,13
105,1
106,1
107,2
108,15
109,3
110,31
111,50
112,1185
113,84
114,53
115,54
116,78
117,0
118,58
119,66
120,2585
121,36
122,50
123,46
124,2705
125,35
126,961
127,598
128,55
129,368
130,10
131,729
132,29
133,38
134,9
135,3307
136,3
137,25
138,0
139,12
140,20
141,44
142,14
143,2051
144,33
145,63
146,5
147,43
148,2
149,4
150,3
151,37
152,31
153,16
154,1
155,21
156,80
157,63
158,63
159,1107
160,11
161,8
162,1
163,10
164,5
165,3
166,0
167,51
168,0
169,0
170,0
171,1
172,1
173,1
174,2
175,24
176,7
177,27
178,1
179,22
180,2
181,3
182,3
183,40
184,9
185,16
186,0
187,44
188,61
189,47
190,21
191,802
192,275
193,1500
194,6
195,3470
196,50
197,57
198,20
199,2914
200,16
201,70
202,0
203,59
204,27
205,63
206,15
207,1046
208,46
209,78
210,2
211,28
212,1
213,4
214,4
215,43
216,43
217,57
218,0
219,46
220,59
221,73
222,53
223,588
224,546
225,2982
226,11
227,2161
228,42
229,32
230,28
231,994
232,14
233,64
234,0
235,29
236,30
237,43
238,59
239,912
240,2194
241,2113
242,53
243,955
244,33
245,32
246,56
247,489
248,1711
249,948
250,21
251,705
252,936
253,594
254,911
