0,886
1,620
2,91
3,393
4,603
5,39
6,385
7,1539
8,113
9,26
10,13
11,22
12,421
13,53
14,697
15,2943
16,577
17,328
18,44
19,66
20,44
21,7
22,53
23,96
24,368
25,161
26,12
27,39
28,1342
29,102
30,2429
31,2819
32,86
33,38
34,7
35,26
36,40
37,4
38,21
39,59
40,15
41,1
42,1
43,1
44,23
45,4
46,18
47,49
48,324
49,62
50,20
51,26
52,65
53,3
54,40
55,56
56,710
57,61
58,30
59,32
60,3417
61,50
62,1688
63,914
64,529
65,35
66,36
67,64
68,374
69,7
70,81
71,85
72,51
73,10
74,3
75,5
76,76
77,1
78,39
79,49
80,45
81,6
82,3
83,3
84,4
85,1
86,0
87,3
88,61
89,2
90,7
91,5
92,89
93,3
94,41
95,44
96,293
97,57
98,20
99,52
100,75
101,4
102,36
103,46
104,16
105,3
106,4
107,1
108,20
109,6
110,21
111,47
112,1200
113,88
114,56
115,52
116,83
117,2
118,50
119,45
120,2736
121,48
122,66
123,66
124,3446
125,44
126,1071
127,623
128,61
129,368
130,9
131,737
132,37
133,59
134,17
135,3697
136,7
137,18
138,0
139,21
140,22
141,45
142,18
143,1971
144,39
145,53
146,0
147,49
148,4
149,5
150,4
151,46
152,18
153,29
154,1
155,21
156,70
157,64
158,60
159,1039
160,11
161,15
162,1
163,13
164,7
165,1
166,0
167,65
168,0
169,2
170,0
171,0
172,0
173,1
174,2
175,35
176,11
177,27
178,2
179,32
180,4
181,1
182,4
183,53
184,17
185,17
186,1
187,67
188,77
189,65
190,40
191,897
192,326
193,1471
194,10
195,3393
196,66
197,77
198,32
199,3600
200,25
201,52
202,2
203,73
204,21
205,51
206,32
207,1168
208,49
209,86
210,2
211,41
212,4
213,1
214,2
215,47
216,48
217,56
218,2
219,58
220,56
221,43
222,54
223,601
224,561
225,2909
226,18
227,2129
228,43
229,31
230,25
231,1104
232,15
233,70
234,1
235,43
236,25
237,50
238,69
239,905
240,2061
241,2222
242,64
243,955
244,39
245,46
246,54
247,570
248,1558
249,930
250,31
251,925
252,1110
253,633
254,869
