0,705
1,597
2,66
3,395
4,457
5,31
6,348
7,1541
8,80
9,17
10,6
11,9
12,332
13,43
14,751
15,3478
16,534
17,391
18,39
19,79
20,49
21,6
22,48
23,94
24,330
25,137
26,14
27,43
28,1402
29,121
30,2881
31,3547
32,60
33,31
34,3
35,19
36,36
37,2
38,19
39,67
40,5
41,2
42,1
43,1
44,14
45,2
46,13
47,51
48,331
49,55
50,15
51,29
52,52
53,1
54,44
55,42
56,666
57,42
58,18
59,16
60,3740
61,45
62,1884
63,938
64,405
65,39
66,29
67,26
68,255
69,3
70,54
71,73
72,24
73,3
74,3
75,0
76,85
77,1
78,39
79,43
80,34
81,7
82,0
83,3
84,5
85,2
86,3
87,2
88,35
89,1
90,3
91,1
92,84
93,1
94,37
95,47
96,285
97,45
98,23
99,64
100,62
101,3
102,15
103,40
104,12
105,2
106,1
107,0
108,32
109,1
110,26
111,49
112,1270
113,90
114,53
115,47
116,86
117,6
118,44
119,38
120,2724
121,38
122,44
123,40
124,3329
125,40
126,969
127,635
128,57
129,386
130,5
131,752
132,25
133,32
134,9
135,3345
136,1
137,17
138,1
139,15
140,14
141,31
142,14
143,2010
144,27
145,60
146,1
147,54
148,3
149,1
150,2
151,41
152,15
153,25
154,1
155,22
156,64
157,53
158,48
159,1130
160,7
161,12
162,0
163,17
164,2
165,1
166,1
167,45
168,0
169,0
170,0
171,1
172,0
173,2
174,1
175,27
176,11
177,30
178,1
179,28
180,1
181,2
182,1
183,37
184,12
185,30
186,1
187,35
188,40
189,39
190,29
191,795
192,253
193,1590
194,20
195,2961
196,64
197,77
198,24
199,3046
200,15
201,66
202,1
203,39
204,19
205,57
206,28
207,1099
208,36
209,83
210,2
211,48
212,0
213,3
214,4
215,38
216,32
217,42
218,1
219,46
220,55
221,51
222,57
223,652
224,569
225,3606
226,14
227,2286
228,34
229,37
230,33
231,1117
232,12
233,51
234,2
235,25
236,30
237,37
238,60
239,952
240,2372
241,2812
242,45
243,1003
244,40
245,41
246,42
247,646
248,1669
249,974
250,21
251,756
252,1058
253,635
254,853
