0,866
1,655
2,79
3,383
4,588
5,45
6,379
7,1670
8,87
9,41
10,14
11,27
12,370
13,55
14,725
15,3255
16,564
17,355
18,48
19,65
20,43
21,10
22,69
23,118
24,347
25,151
26,13
27,28
28,1527
29,112
30,2991
31,3360
32,82
33,36
34,14
35,23
36,35
37,4
38,20
39,70
40,11
41,2
42,0
43,2
44,13
45,1
46,12
47,67
48,343
49,76
50,26
51,25
52,75
53,5
54,61
55,58
56,768
57,51
58,23
59,28
60,3512
61,44
62,2096
63,1120
64,492
65,48
66,26
67,66
68,393
69,2
70,79
71,93
72,33
73,2
74,5
75,0
76,75
77,3
78,55
79,40
80,42
81,3
82,4
83,3
84,5
85,0
86,2
87,3
88,57
89,3
90,0
91,7
92,105
93,5
94,44
95,77
96,286
97,54
98,18
99,63
100,67
101,3
102,30
103,70
104,13
105,4
106,2
107,3
108,23
109,5
110,27
111,60
112,1157
113,93
114,57
115,68
116,87
117,3
118,49
119,60
120,2832
121,51
122,57
123,46
124,3104
125,40
126,1106
127,688
128,65
129,396
130,7
131,723
132,22
133,51
134,13
135,3449
136,4
137,23
138,0
139,19
140,22
141,41
142,12
143,2206
144,33
145,64
146,2
147,63
148,6
149,2
150,3
151,43
152,13
153,31
154,4
155,28
156,77
157,61
158,84
159,1214
160,10
161,11
162,0
163,17
164,2
165,5
166,2
167,62
168,0
169,0
170,0
171,2
172,1
173,1
174,0
175,30
176,13
177,19
178,2
179,23
180,4
181,5
182,3
183,41
184,21
185,19
186,0
187,48
188,65
189,56
190,33
191,893
192,287
193,1619
194,16
195,3555
196,68
197,66
198,25
199,3302
200,21
201,64
202,1
203,75
204,25
205,58
206,20
207,1184
208,36
209,98
210,1
211,35
212,5
213,5
214,8
215,52
216,44
217,52
218,0
219,65
220,43
221,73
222,58
223,726
224,538
225,3349
226,17
227,2489
228,45
229,30
230,33
231,1211
232,14
233,51
234,2
235,31
236,24
237,55
238,77
239,929
240,2250
241,2633
242,46
243,1077
244,34
245,40
246,55
247,603
248,1589
249,929
250,44
251,737
252,986
253,561
254,861
