0,863
1,677
2,108
3,406
4,590
5,36
6,371
7,1641
8,122
9,41
10,10
11,17
12,373
13,54
14,769
15,3357
16,583
17,336
18,42
19,60
20,41
21,9
22,49
23,110
24,351
25,134
26,13
27,43
28,1346
29,98
30,2903
31,3257
32,79
33,31
34,12
35,24
36,54
37,3
38,28
39,81
40,14
41,3
42,1
43,3
44,19
45,5
46,15
47,69
48,321
49,60
50,27
51,22
52,63
53,5
54,67
55,66
56,610
57,40
58,13
59,29
60,3531
61,47
62,1826
63,1025
64,513
65,49
66,56
67,62
68,304
69,3
70,57
71,88
72,49
73,5
74,2
75,4
76,75
77,5
78,39
79,34
80,45
81,7
82,1
83,4
84,5
85,0
86,3
87,6
88,60
89,2
90,3
91,9
92,88
93,6
94,27
95,48
96,321
97,46
98,23
99,57
100,76
101,1
102,22
103,70
104,16
105,1
106,1
107,3
108,22
109,4
110,25
111,53
112,1232
113,67
114,73
115,73
116,85
117,5
118,51
119,49
120,2563
121,33
122,71
123,48
124,2908
125,41
126,1016
127,639
128,72
129,385
130,10
131,766
132,46
133,46
134,11
135,3345
136,3
137,17
138,0
139,30
140,24
141,54
142,17
143,2177
144,39
145,66
146,2
147,40
148,4
149,3
150,3
151,58
152,18
153,28
154,1
155,22
156,99
157,58
158,86
159,1197
160,7
161,8
162,0
163,18
164,5
165,3
166,0
167,60
168,0
169,1
170,0
171,1
172,2
173,0
174,2
175,31
176,11
177,31
178,1
179,35
180,3
181,6
182,1
183,62
184,9
185,19
186,1
187,52
188,84
189,51
190,33
191,920
192,300
193,1518
194,16
195,3318
196,57
197,84
198,23
199,3078
200,25
201,86
202,0
203,77
204,29
205,60
206,33
207,1107
208,47
209,78
210,2
211,36
212,0
213,1
214,1
215,41
216,60
217,57
218,3
219,67
220,69
221,58
222,68
223,692
224,590
225,3262
226,17
227,2357
228,37
229,43
230,40
231,1161
232,15
233,78
234,2
235,30
236,27
237,48
238,54
239,984
240,2238
241,2484
242,56
243,997
244,32
245,53
246,54
247,563
248,1542
249,961
250,25
251,809
252,1004
253,580
254,802
