0,967
1,648
2,85
3,399
4,771
5,52
6,480
7,1931
8,119
9,31
10,10
11,10
12,455
13,46
14,774
15,2866
16,532
17,374
18,25
19,68
20,34
21,5
22,42
23,95
24,400
25,223
26,13
27,39
28,1638
29,71
30,2561
31,2604
32,79
33,30
34,6
35,27
36,33
37,7
38,36
39,77
40,8
41,3
42,1
43,4
44,15
45,1
46,13
47,55
48,355
49,58
50,34
51,33
52,73
53,2
54,54
55,63
56,839
57,40
58,13
59,26
60,4854
61,30
62,2317
63,1165
64,742
65,45
66,49
67,81
68,270
69,7
70,86
71,110
72,61
73,2
74,2
75,3
76,66
77,3
78,42
79,47
80,52
81,2
82,3
83,3
84,3
85,0
86,3
87,4
88,107
89,2
90,2
91,7
92,104
93,2
94,58
95,42
96,422
97,40
98,34
99,71
100,92
101,1
102,42
103,101
104,11
105,1
106,1
107,0
108,32
109,4
110,17
111,38
112,1758
113,81
114,96
115,65
116,116
117,6
118,81
119,71
120,4659
121,57
122,88
123,73
124,4007
125,39
126,1182
127,663
128,89
129,485
130,8
131,975
132,57
133,98
134,13
135,4784
136,13
137,35
138,0
139,28
140,37
141,94
142,18
143,2520
144,35
145,69
146,3
147,68
148,6
149,6
150,2
151,44
152,30
153,28
154,1
155,33
156,79
157,56
158,53
159,1290
160,12
161,6
162,0
163,25
164,8
165,4
166,1
167,107
168,0
169,1
170,0
171,2
172,2
173,0
174,0
175,41
176,17
177,28
178,0
179,32
180,3
181,4
182,1
183,89
184,20
185,32
186,2
187,66
188,78
189,64
190,30
191,1208
192,487
193,2193
194,21
195,5953
196,101
197,119
198,40
199,5348
200,26
201,77
202,3
203,87
204,46
205,79
206,22
207,1358
208,57
209,81
210,5
211,59
212,1
213,8
214,4
215,64
216,79
217,63
218,2
219,66
220,79
221,68
222,34
223,711
224,804
225,3788
226,17
227,3177
228,57
229,63
230,19
231,1741
232,12
233,66
234,0
235,38
236,41
237,42
238,49
239,969
240,2934
241,3158
242,59
243,1550
244,48
245,67
246,53
247,870
248,2587
249,1385
250,27
251,1296
252,1356
253,773
254,716
