0,802
1,555
2,72
3,362
4,617
5,35
6,398
7,1359
8,95
9,35
10,9
11,13
12,323
13,49
14,556
15,2129
16,495
17,309
18,22
19,59
20,32
21,6
22,37
23,98
24,292
25,116
26,12
27,47
28,1239
29,76
30,2100
31,2165
32,62
33,24
34,6
35,23
36,54
37,3
38,26
39,63
40,4
41,3
42,0
43,0
44,16
45,4
46,12
47,44
48,289
49,45
50,17
51,22
52,67
53,2
54,57
55,54
56,616
57,22
58,13
59,19
60,3639
61,27
62,1802
63,853
64,560
65,36
66,60
67,100
68,203
69,4
70,84
71,73
72,46
73,3
74,5
75,2
76,63
77,1
78,32
79,44
80,45
81,5
82,3
83,3
84,4
85,1
86,2
87,2
88,52
89,4
90,1
91,2
92,68
93,4
94,36
95,47
96,351
97,38
98,28
99,54
100,51
101,4
102,40
103,68
104,10
105,2
106,1
107,0
108,16
109,6
110,20
111,43
112,1210
113,61
114,77
115,46
116,90
117,4
118,60
119,62
120,3422
121,30
122,59
123,42
124,2978
125,30
126,831
127,495
128,89
129,327
130,4
131,822
132,58
133,68
134,12
135,3581
136,12
137,25
138,0
139,15
140,37
141,65
142,21
143,1874
144,36
145,55
146,2
147,40
148,1
149,2
150,2
151,51
152,20
153,28
154,1
155,22
156,72
157,52
158,40
159,934
160,5
161,5
162,1
163,22
164,3
165,5
166,0
167,78
168,1
169,0
170,0
171,2
172,1
173,2
174,2
175,20
176,13
177,23
178,0
179,21
180,0
181,5
182,0
183,66
184,18
185,28
186,0
187,48
188,74
189,61
190,30
191,946
192,324
193,1551
194,14
195,4569
196,83
197,70
198,20
199,3882
200,31
201,72
202,4
203,91
204,31
205,58
206,32
207,1075
208,48
209,63
210,5
211,45
212,3
213,0
214,2
215,46
216,61
217,64
218,0
219,66
220,50
221,48
222,31
223,577
224,562
225,2763
226,18
227,2488
228,33
229,43
230,21
231,1212
232,16
233,40
234,0
235,37
236,24
237,38
238,36
239,709
240,2157
241,2200
242,39
243,1104
244,29
245,39
246,46
247,599
248,1749
249,947
250,26
251,979
252,915
253,491
254,595
