0,755
1,500
2,78
3,296
4,508
5,38
6,337
7,1350
8,93
9,22
10,6
11,9
12,282
13,38
14,506
15,2272
16,435
17,317
18,31
19,54
20,38
21,7
22,35
23,79
24,274
25,99
26,13
27,51
28,1189
29,108
30,2106
31,2041
32,81
33,31
34,7
35,25
36,34
37,0
38,20
39,70
40,7
41,4
42,0
43,1
44,13
45,3
46,17
47,44
48,252
49,47
50,28
51,26
52,64
53,3
54,41
55,52
56,644
57,34
58,13
59,19
60,3449
61,42
62,1690
63,824
64,471
65,41
66,54
67,48
68,207
69,3
70,64
71,77
72,27
73,1
74,4
75,3
76,42
77,1
78,35
79,25
80,37
81,6
82,0
83,4
84,5
85,0
86,1
87,2
88,61
89,3
90,3
91,0
92,66
93,6
94,30
95,35
96,271
97,37
98,24
99,35
100,78
101,5
102,32
103,57
104,6
105,3
106,0
107,1
108,19
109,2
110,19
111,18
112,1213
113,57
114,68
115,45
116,78
117,2
118,48
119,39
120,3203
121,35
122,73
123,56
124,2925
125,34
126,856
127,474
128,65
129,339
130,7
131,843
132,34
133,59
134,9
135,3565
136,8
137,24
138,0
139,22
140,19
141,65
142,8
143,1946
144,28
145,58
146,3
147,36
148,4
149,0
150,3
151,50
152,14
153,23
154,0
155,16
156,57
157,44
158,42
159,944
160,5
161,13
162,0
163,21
164,3
165,4
166,1
167,66
168,0
169,1
170,0
171,0
172,2
173,1
174,0
175,32
176,10
177,15
178,1
179,30
180,4
181,1
182,0
183,56
184,12
185,15
186,2
187,43
188,64
189,40
190,27
191,788
192,308
193,1455
194,15
195,4359
196,63
197,73
198,19
199,3954
200,24
201,64
202,1
203,64
204,29
205,53
206,30
207,976
208,48
209,75
210,2
211,48
212,2
213,4
214,3
215,46
216,55
217,48
218,1
219,48
220,49
221,43
222,33
223,502
224,520
225,2949
226,16
227,2359
228,37
229,39
230,15
231,1174
232,18
233,46
234,0
235,30
236,16
237,35
238,36
239,701
240,2159
241,2323
242,52
243,1006
244,35
245,39
246,39
247,603
248,1726
249,924
250,18
251,814
252,943
253,506
254,605
