0,943
1,548
2,76
3,413
4,630
5,49
6,381
7,1455
8,101
9,45
10,15
11,13
12,379
13,45
14,518
15,2321
16,505
17,314
18,41
19,51
20,42
21,6
22,48
23,104
24,330
25,99
26,12
27,53
28,1261
29,111
30,2134
31,1963
32,73
33,38
34,6
35,20
36,40
37,4
38,34
39,83
40,9
41,3
42,0
43,0
44,16
45,5
46,15
47,43
48,262
49,44
50,26
51,19
52,70
53,4
54,54
55,75
56,623
57,37
58,14
59,31
60,3565
61,36
62,1755
63,905
64,586
65,34
66,47
67,87
68,194
69,3
70,57
71,75
72,55
73,0
74,5
75,3
76,64
77,2
78,36
79,39
80,47
81,3
82,3
83,1
84,4
85,1
86,2
87,5
88,99
89,2
90,4
91,4
92,86
93,3
94,27
95,41
96,358
97,49
98,23
99,65
100,65
101,4
102,31
103,66
104,15
105,7
106,0
107,0
108,19
109,4
110,21
111,42
112,1340
113,59
114,80
115,60
116,78
117,4
118,70
119,79
120,3596
121,30
122,91
123,64
124,2781
125,43
126,961
127,558
128,98
129,396
130,6
131,775
132,56
133,103
134,19
135,3706
136,11
137,27
138,0
139,16
140,42
141,82
142,14
143,2037
144,27
145,58
146,4
147,42
148,8
149,0
150,2
151,45
152,39
153,17
154,0
155,30
156,76
157,71
158,45
159,977
160,8
161,16
162,1
163,16
164,9
165,6
166,1
167,115
168,1
169,1
170,0
171,0
172,2
173,0
174,2
175,43
176,14
177,22
178,1
179,21
180,1
181,3
182,3
183,77
184,11
185,21
186,0
187,34
188,61
189,57
190,21
191,995
192,360
193,1630
194,19
195,4466
196,69
197,96
198,20
199,3769
200,46
201,69
202,0
203,68
204,27
205,59
206,23
207,1124
208,52
209,68
210,5
211,54
212,0
213,1
214,5
215,49
216,72
217,71
218,0
219,72
220,58
221,61
222,40
223,552
224,530
225,2864
226,13
227,2440
228,36
229,35
230,24
231,1302
232,11
233,54
234,0
235,32
236,17
237,36
238,35
239,767
240,2328
241,2141
242,49
243,1085
244,35
245,42
246,46
247,618
248,1968
249,940
250,39
251,989
252,933
253,506
254,621
