0,771
1,565
2,84
3,330
4,498
5,41
6,357
7,1387
8,100
9,31
10,7
11,11
12,319
13,49
14,545
15,2303
16,478
17,323
18,22
19,63
20,31
21,6
22,37
23,91
24,328
25,128
26,6
27,39
28,1189
29,80
30,2138
31,2211
32,56
33,27
34,0
35,19
36,31
37,3
38,23
39,82
40,8
41,0
42,0
43,1
44,10
45,3
46,11
47,46
48,291
49,54
50,11
51,28
52,47
53,2
54,56
55,64
56,619
57,32
58,14
59,20
60,3369
61,26
62,1664
63,886
64,461
65,31
66,40
67,52
68,186
69,2
70,66
71,82
72,39
73,1
74,3
75,2
76,63
77,2
78,37
79,41
80,48
81,5
82,2
83,1
84,5
85,0
86,3
87,2
88,61
89,5
90,5
91,1
92,59
93,2
94,34
95,46
96,266
97,43
98,24
99,51
100,53
101,2
102,26
103,63
104,14
105,6
106,1
107,0
108,17
109,3
110,15
111,31
112,1194
113,54
114,72
115,61
116,61
117,2
118,56
119,62
120,3503
121,39
122,72
123,54
124,2815
125,40
126,925
127,477
128,93
129,372
130,7
131,790
132,39
133,71
134,12
135,3742
136,13
137,21
138,1
139,19
140,32
141,80
142,15
143,1922
144,39
145,46
146,2
147,34
148,2
149,1
150,3
151,29
152,26
153,29
154,0
155,24
156,66
157,60
158,37
159,951
160,8
161,12
162,0
163,14
164,2
165,4
166,1
167,73
168,1
169,1
170,0
171,3
172,1
173,2
174,2
175,41
176,8
177,22
178,2
179,22
180,5
181,4
182,2
183,67
184,14
185,23
186,2
187,42
188,52
189,50
190,14
191,758
192,359
193,1425
194,10
195,4364
196,51
197,87
198,28
199,3849
200,30
201,63
202,0
203,72
204,34
205,51
206,20
207,1055
208,56
209,69
210,4
211,32
212,2
213,2
214,3
215,41
216,66
217,53
218,0
219,50
220,61
221,57
222,30
223,500
224,518
225,2686
226,11
227,2300
228,34
229,38
230,22
231,1203
232,14
233,55
234,2
235,23
236,27
237,32
238,43
239,782
240,2406
241,2181
242,50
243,1091
244,28
245,35
246,46
247,583
248,1969
249,899
250,34
251,759
252,915
253,460
254,698
