0,1043
1,958
2,108
3,547
4,731
5,46
6,506
7,2064
8,133
9,64
10,16
11,10
12,425
13,53
14,854
15,4327
16,825
17,696
18,60
19,133
20,51
21,13
22,54
23,153
24,405
25,204
26,17
27,35
28,1742
29,172
30,3921
31,5429
32,71
33,53
34,8
35,19
36,56
37,4
38,44
39,105
40,9
41,7
42,1
43,1
44,29
45,6
46,12
47,67
48,324
49,97
50,29
51,26
52,81
53,4
54,68
55,88
56,623
57,64
58,22
59,43
60,3474
61,59
62,2439
63,1662
64,577
65,55
66,58
67,78
68,483
69,11
70,95
71,145
72,56
73,8
74,5
75,5
76,98
77,8
78,58
79,50
80,49
81,8
82,2
83,4
84,6
85,1
86,2
87,0
88,66
89,3
90,5
91,6
92,109
93,7
94,53
95,58
96,329
97,45
98,39
99,59
100,80
101,2
102,29
103,79
104,10
105,6
106,0
107,2
108,27
109,8
110,37
111,66
112,1263
113,120
114,106
115,97
116,103
117,3
118,71
119,85
120,2040
121,44
122,75
123,60
124,3166
125,61
126,1507
127,1128
128,75
129,481
130,7
131,924
132,45
133,50
134,22
135,3878
136,3
137,27
138,0
139,20
140,30
141,53
142,20
143,2824
144,47
145,113
146,10
147,87
148,8
149,5
150,6
151,69
152,21
153,29
154,2
155,37
156,124
157,105
158,76
159,1788
160,5
161,14
162,1
163,23
164,1
165,0
166,1
167,76
168,0
169,1
170,1
171,2
172,1
173,0
174,2
175,28
176,14
177,24
178,0
179,30
180,3
181,4
182,1
183,55
184,16
185,23
186,1
187,67
188,86
189,64
190,28
191,1208
192,360
193,1843
194,8
195,3583
196,76
197,98
198,33
199,4562
200,22
201,102
202,1
203,95
204,32
205,87
206,39
207,1762
208,45
209,138
210,0
211,60
212,2
213,7
214,4
215,92
216,55
217,81
218,2
219,58
220,77
221,94
222,58
223,1134
224,621
225,4214
226,20
227,2600
228,57
229,51
230,29
231,1751
232,17
233,74
234,1
235,31
236,16
237,59
238,61
239,1446
240,3345
241,4186
242,87
243,1561
244,40
245,46
246,64
247,1063
248,1580
249,1296
250,30
251,974
252,1323
253,986
254,1199
