0,919
1,932
2,79
3,516
4,637
5,32
6,489
7,2277
8,85
9,51
10,10
11,17
12,435
13,49
14,946
15,5556
16,869
17,728
18,59
19,121
20,37
21,11
22,67
23,169
24,414
25,193
26,10
27,56
28,2008
29,174
30,4539
31,6318
32,58
33,46
34,4
35,30
36,34
37,4
38,15
39,102
40,11
41,4
42,0
43,2
44,11
45,4
46,16
47,69
48,346
49,105
50,25
51,29
52,37
53,0
54,53
55,79
56,628
57,49
58,20
59,31
60,4736
61,53
62,2747
63,1822
64,599
65,39
66,41
67,62
68,555
69,13
70,92
71,148
72,18
73,1
74,6
75,3
76,82
77,4
78,53
79,62
80,40
81,11
82,2
83,6
84,10
85,0
86,3
87,7
88,32
89,8
90,2
91,5
92,107
93,4
94,54
95,74
96,296
97,38
98,25
99,62
100,75
101,4
102,35
103,78
104,9
105,3
106,2
107,1
108,19
109,5
110,27
111,75
112,1405
113,106
114,98
115,76
116,105
117,4
118,80
119,95
120,2815
121,44
122,37
123,39
124,3806
125,77
126,1620
127,1149
128,76
129,428
130,7
131,893
132,38
133,37
134,10
135,4870
136,1
137,29
138,0
139,22
140,29
141,58
142,16
143,3250
144,55
145,125
146,4
147,53
148,3
149,4
150,4
151,55
152,21
153,28
154,1
155,25
156,93
157,95
158,66
159,1968
160,5
161,14
162,0
163,15
164,3
165,1
166,1
167,61
168,1
169,1
170,0
171,0
172,0
173,1
174,2
175,18
176,9
177,32
178,2
179,26
180,2
181,4
182,1
183,59
184,9
185,17
186,1
187,29
188,53
189,40
190,23
191,1156
192,367
193,1915
194,12
195,4387
196,71
197,113
198,33
199,5381
200,24
201,105
202,0
203,68
204,32
205,80
206,30
207,2001
208,42
209,150
210,1
211,48
212,2
213,1
214,5
215,66
216,46
217,89
218,2
219,63
220,89
221,98
222,54
223,1316
224,653
225,4317
226,13
227,3019
228,55
229,56
230,33
231,1810
232,12
233,61
234,1
235,24
236,27
237,53
238,61
239,1495
240,3577
241,4507
242,69
243,1757
244,28
245,66
246,76
247,1254
248,1915
249,1409
250,19
251,983
252,1392
253,1033
254,1370
