0,1102
1,915
2,104
3,417
4,802
5,56
6,477
7,2150
8,117
9,61
10,25
11,17
12,513
13,64
14,870
15,4641
16,835
17,645
18,41
19,132
20,59
21,12
22,64
23,173
24,417
25,135
26,18
27,54
28,1773
29,196
30,3428
31,5036
32,76
33,50
34,7
35,32
36,59
37,5
38,42
39,88
40,7
41,6
42,2
43,2
44,19
45,2
46,20
47,81
48,353
49,96
50,26
51,26
52,68
53,5
54,59
55,69
56,602
57,61
58,27
59,28
60,3626
61,61
62,2363
63,1587
64,713
65,63
66,61
67,68
68,558
69,10
70,93
71,127
72,63
73,3
74,7
75,3
76,94
77,1
78,76
79,65
80,55
81,6
82,1
83,3
84,13
85,2
86,3
87,7
88,68
89,3
90,6
91,13
92,131
93,5
94,59
95,79
96,298
97,47
98,22
99,52
100,108
101,2
102,28
103,68
104,14
105,1
106,2
107,4
108,36
109,9
110,49
111,73
112,1317
113,93
114,99
115,54
116,111
117,5
118,82
119,65
120,2395
121,48
122,95
123,84
124,3615
125,80
126,1480
127,1130
128,96
129,456
130,9
131,825
132,47
133,69
134,14
135,4326
136,1
137,37
138,1
139,27
140,43
141,54
142,18
143,3256
144,47
145,98
146,10
147,82
148,2
149,6
150,3
151,64
152,30
153,31
154,3
155,41
156,100
157,95
158,76
159,1820
160,6
161,14
162,1
163,19
164,7
165,2
166,2
167,86
168,2
169,1
170,0
171,5
172,0
173,1
174,2
175,37
176,18
177,40
178,2
179,25
180,4
181,3
182,1
183,70
184,28
185,22
186,2
187,77
188,85
189,86
190,41
191,1403
192,350
193,1749
194,14
195,3279
196,108
197,130
198,41
199,5307
200,34
201,96
202,3
203,84
204,24
205,77
206,32
207,1770
208,55
209,145
210,2
211,70
212,3
213,3
214,5
215,90
216,50
217,78
218,1
219,88
220,74
221,79
222,75
223,1283
224,719
225,3747
226,14
227,2429
228,59
229,53
230,34
231,1760
232,11
233,73
234,0
235,41
236,36
237,61
238,71
239,1396
240,3226
241,3919
242,72
243,1522
244,62
245,81
246,73
247,1256
248,1688
249,1235
250,31
251,1132
252,1304
253,1013
254,1162
