0,898
1,909
2,82
3,496
4,663
5,60
6,441
7,2288
8,95
9,37
10,6
11,18
12,440
13,48
14,993
15,5309
16,769
17,666
18,56
19,143
20,56
21,4
22,61
23,170
24,410
25,188
26,15
27,50
28,1776
29,196
30,4822
31,6727
32,53
33,41
34,5
35,33
36,28
37,4
38,30
39,112
40,6
41,7
42,0
43,1
44,15
45,0
46,15
47,71
48,349
49,100
50,19
51,40
52,35
53,1
54,48
55,81
56,763
57,64
58,16
59,24
60,3994
61,50
62,2557
63,1669
64,538
65,48
66,50
67,46
68,735
69,10
70,94
71,121
72,31
73,3
74,5
75,3
76,91
77,4
78,48
79,60
80,41
81,11
82,1
83,3
84,10
85,1
86,7
87,11
88,29
89,5
90,1
91,3
92,109
93,6
94,74
95,68
96,317
97,58
98,28
99,59
100,81
101,3
102,25
103,78
104,11
105,1
106,1
107,1
108,38
109,6
110,28
111,72
112,1452
113,113
114,99
115,91
116,116
117,2
118,74
119,82
120,2523
121,46
122,53
123,40
124,3658
125,68
126,1407
127,1118
128,58
129,429
130,5
131,1083
132,34
133,43
134,16
135,5063
136,1
137,17
138,0
139,18
140,26
141,43
142,19
143,3344
144,36
145,110
146,7
147,82
148,3
149,6
150,3
151,65
152,25
153,32
154,0
155,23
156,93
157,99
158,95
159,1901
160,5
161,14
162,1
163,14
164,5
165,2
166,3
167,70
168,0
169,2
170,0
171,0
172,1
173,0
174,0
175,27
176,8
177,29
178,1
179,33
180,2
181,2
182,3
183,64
184,14
185,24
186,0
187,55
188,49
189,46
190,24
191,1120
192,325
193,1919
194,11
195,4263
196,91
197,114
198,35
199,5409
200,18
201,96
202,1
203,72
204,22
205,64
206,26
207,1931
208,40
209,139
210,2
211,70
212,4
213,4
214,8
215,96
216,42
217,81
218,1
219,51
220,63
221,95
222,59
223,1304
224,717
225,4637
226,14
227,2814
228,52
229,47
230,25
231,1712
232,22
233,90
234,0
235,29
236,25
237,68
238,75
239,1562
240,3195
241,4436
242,66
243,1634
244,45
245,61
246,58
247,1154
248,1855
249,1310
250,26
251,948
252,1304
253,967
254,1282
