0,1279
1,1130
2,105
3,528
4,790
5,64
6,551
7,2501
8,124
9,68
10,7
11,27
12,572
13,69
14,1021
15,5576
16,949
17,798
18,69
19,151
20,61
21,7
22,76
23,209
24,454
25,199
26,26
27,54
28,2078
29,201
30,4156
31,6948
32,98
33,60
34,5
35,34
36,47
37,5
38,39
39,124
40,8
41,9
42,1
43,0
44,25
45,7
46,32
47,100
48,420
49,123
50,40
51,33
52,79
53,2
54,76
55,93
56,660
57,63
58,25
59,34
60,4186
61,70
62,2885
63,1974
64,642
65,81
66,66
67,72
68,431
69,8
70,117
71,152
72,43
73,5
74,4
75,10
76,112
77,6
78,71
79,65
80,63
81,10
82,8
83,5
84,6
85,2
86,5
87,7
88,69
89,3
90,4
91,5
92,144
93,2
94,83
95,111
96,362
97,74
98,35
99,68
100,92
101,7
102,51
103,101
104,17
105,2
106,2
107,3
108,43
109,12
110,44
111,83
112,1551
113,129
114,100
115,85
116,130
117,3
118,78
119,99
120,2407
121,54
122,85
123,51
124,3868
125,75
126,1697
127,1287
128,87
129,531
130,12
131,909
132,59
133,51
134,16
135,4404
136,3
137,35
138,0
139,29
140,38
141,77
142,26
143,3630
144,79
145,140
146,8
147,84
148,1
149,6
150,5
151,71
152,28
153,39
154,4
155,58
156,113
157,107
158,74
159,2390
160,9
161,14
162,0
163,15
164,4
165,3
166,1
167,67
168,0
169,1
170,0
171,3
172,4
173,1
174,2
175,39
176,14
177,37
178,2
179,38
180,3
181,6
182,1
183,61
184,20
185,39
186,1
187,75
188,73
189,82
190,56
191,1363
192,364
193,2126
194,11
195,3872
196,88
197,120
198,43
199,5762
200,29
201,133
202,5
203,74
204,36
205,65
206,32
207,2267
208,54
209,192
210,2
211,70
212,5
213,4
214,5
215,93
216,75
217,89
218,3
219,83
220,74
221,89
222,66
223,1720
224,795
225,4447
226,25
227,3008
228,75
229,61
230,58
231,2062
232,23
233,74
234,3
235,43
236,38
237,74
238,76
239,1694
240,4102
241,5354
242,90
243,1956
244,69
245,90
246,94
247,1505
248,1941
249,1543
250,28
251,1222
252,1549
253,1291
254,1505
